session_id,name,stimulus_name,specimen_id,storage_directory,external_specimen_name,genotype,date_of_acquisition,rig,date_of_birth,full_genotype,age,sex,parent_session_id,workflow_state,project
779940237,20181115_414202_TFxSF,VisCodingTargetedTFxSF,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_779940237/,414202,Sst-IRES-Cre;Ai148,2018-11-15 21:56:59.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedTFxSF
780001940,20181115_414556_2P2_VISal_375um_VCTErun,VisCodingTargetedRunningDecoding,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_780001940/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-15 23:28:43.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedRunningDecoding
781473377,20181119_413742_TargetMovies,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_781473377/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-19 16:35:29.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
780169348,20181116_413742_TargetMovies,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_780169348/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-16 15:50:00.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
782102957,20181119_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_782102957/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-19 20:50:36.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
782812556,20181120_413742_VCTE_Movies,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_782812556/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-20 15:55:40.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
783216732,20181120_414556_RunDec,VisCodingTargetedRunningDecoding,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_783216732/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-20 19:28:04.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedRunningDecoding
783998921,20181121_421062_Contrast,VisCodingTargetedContrast,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_783998921/,421062,Sst-IRES-Cre;Ai148,2018-11-21 17:57:21.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedContrast
785467612,20181126_414035_Running_Decoding,VisCodingTargetedRunningDecoding,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_785467612/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-26 21:08:17.000000,CAM2P.2,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedRunningDecoding
799645540,20181220_421060_tfxsf,VisCodingTargetedTFxSF,760940732,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760940732/ophys_session_799645540/,421060,Sst-IRES-Cre;Ai148,2018-12-20 17:50:30.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedTFxSF
783807676,20181121_413742_VCTE_Movies,VisCodingTargetedMovieClips,753852001,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753852001/ophys_session_783807676/,413742,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-21 16:00:38.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P134,M,,uploaded,VisCodingTargetedMovies
785890660,20181127_421062_Contrast,VisCodingTargetedContrast,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_785890660/,421062,Sst-IRES-Cre;Ai148,2018-11-27 17:53:49.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedContrast
784372428,20181121_421061_VISal_2P2_255um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_784372428/,421061,Sst-IRES-Cre;Ai148,2018-11-21 23:42:48.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
786264766,20181127_414202_2P2_VISpm_275um_TFxSF,VisCodingTargetedTFxSF,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_786264766/,414202,Sst-IRES-Cre;Ai148,2018-11-27 23:23:19.000000,CAM2P.1,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedTFxSF
786079238,20181127_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_786079238/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-27 20:26:47.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
788395529,20181129_421061_VISp_2P2_250um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_788395529/,421061,Sst-IRES-Cre;Ai148,2018-11-29 23:50:39.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
787336135,20181128_421061_VISpm_2P2_275um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_787336135/,421061,Sst-IRES-Cre;Ai148,2018-11-29 01:03:33.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
782956726,20181120_421062_contrast,VisCodingTargetedContrast,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_782956726/,421062,Sst-IRES-Cre;Ai148,2018-11-20 17:30:53.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedContrast
784358461,20181121_392255_7RFMap_Test2,VisCodingTargetedMovieClips,703210578,/allen/programs/braintv/production/visualbehavior/prod0/specimen_703210578/ophys_session_784358461/,392255,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-11-21 23:20:32.000000,CAM2P.3,2018-04-04 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P247,F,,uploaded,VisualBehaviorIntegrationTest
784120603,20181121_414556_RunDecode,VisCodingTargetedRunningDecoding,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_784120603/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-21 19:22:01.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedRunningDecoding
797375549,20181218_423225_rundecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_797375549/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-18 17:27:08.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
785432247,20181126_392255_7test,VisCodingTargetedMovieClips,703210578,/allen/programs/braintv/production/visualbehavior/prod0/specimen_703210578/ophys_session_785432247/,392255,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-11-26 20:14:43.000000,CAM2P.3,2018-04-04 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P247,F,,uploaded,VisualBehaviorIntegrationTest
783618264,20181120_421061_VISal_2P2_275um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_783618264/,421061,Sst-IRES-Cre;Ai148,2018-11-21 01:32:54.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
793874958,20181212_421060_TargetContrast,VisCodingTargetedContrast,760940732,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760940732/ophys_session_793874958/,421060,Sst-IRES-Cre;Ai148,2018-12-12 16:07:40.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
786179407,20181127_419158_Movies,VisCodingTargetedMovieClips,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_786179407/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-27 21:48:53.000000,CAM2P.2,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedMovies
789270340,20181130_421061_VISal_2P2_275um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_789270340/,421061,Sst-IRES-Cre;Ai148,2018-12-01 00:29:44.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
791869626,20181207_422893_VISp_175um_2P2_Contrast,VisCodingTargetedContrast,769316535,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769316535/ophys_session_791869626/,422893,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-07 22:55:34.000000,CAM2P.2,2018-09-11 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
783319327,20181120_414560_movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_783319327/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-20 20:45:30.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
785568931,20181126_421061_VISp_2P2_285um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_785568931/,421061,Sst-IRES-Cre;Ai148,2018-11-27 01:32:50.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
785485777,20181126_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_785485777/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-26 21:57:05.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
787347373,20181128_414202_2P2_VISpm_275um_TFxSF,VisCodingTargetedTFxSF,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_787347373/,414202,Sst-IRES-Cre;Ai148,2018-11-29 01:19:00.000000,CAM2P.1,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedTFxSF
796420836,20181217_423225_rundecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_796420836/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-17 17:09:27.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
786931122,20181128_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_786931122/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-28 19:13:35.000000,CAM2P.1,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
789095523,20181130_419158_Running,VisCodingTargetedRunningDecoding,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_789095523/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-30 21:00:01.000000,CAM2P.1,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedRunningDecoding
802473591,20190102_422893_VISal_175um_2P2_Contrast,VisCodingTargetedContrast,769316535,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769316535/ophys_session_802473591/,422893,Cux2-CreERT2;Camk2a-tTA;Ai93,2019-01-02 22:02:05.000000,CAM2P.1,2018-09-11 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
802941425,20190103_423244_contrast,VisCodingTargetedContrast,772656187,/allen/programs/braintv/production/neuralcoding/prod60/specimen_772656187/ophys_session_802941425/,423244,Cux2-CreERT2;Camk2a-tTA;Ai93(NC),2019-01-03 18:11:15.000000,CAM2P.1,2018-09-13 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P123,M,,uploaded,VisCodingTargetedContrast
783390052,20181120_419158_movies,VisCodingTargetedMovieClips,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_783390052/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-20 21:44:05.000000,CAM2P.2,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedMovies
786137541,20181127_414035_running,VisCodingTargetedRunningDecoding,754469470,/allen/programs/braintv/production/neuralcoding/prod58/specimen_754469470/ophys_session_786137541/,414035,Ntsr1-Cre_GN220;Ai148,2018-11-27 21:12:59.000000,CAM2P.1,2018-07-26 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P132,F,,uploaded,VisCodingTargetedRunningDecoding
787891349,20181129_421062_contrast,VisCodingTargetedContrast,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_787891349/,421062,Sst-IRES-Cre;Ai148,2018-11-29 17:50:12.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedContrast
786831938,20181128_421062_Contrast,VisCodingTargetedContrast,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_786831938/,421062,Sst-IRES-Cre;Ai148,2018-11-28 17:49:11.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedContrast
785370795,20181126_421062_contrast,VisCodingTargetedContrast,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_785370795/,421062,Sst-IRES-Cre;Ai148,2018-11-26 17:46:44.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedContrast
786284976,20181127_421061_VISp_2P2_250um_VCTEcontrast,VisCodingTargetedContrast,760933183,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760933183/ophys_session_786284976/,421061,Sst-IRES-Cre;Ai148,2018-11-27 23:42:07.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedTFxSF
788183504,20181129_414560_Movies,VisCodingTargetedMovieClips,756677939,/allen/programs/braintv/production/neuralcoding/prod59/specimen_756677939/ophys_session_788183504/,414560,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-29 20:45:49.000000,CAM2P.1,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedMovies
788605284,20181130_422019_TargetContrast,VisCodingTargetedContrast,765991985,/allen/programs/braintv/production/neuralcoding/prod59/specimen_765991985/ophys_session_788605284/,422019,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-11-30 16:12:32.000000,CAM2P.2,2018-09-06 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-CreERT2/wt;Ai93(TITL-GCaMP6f)/wt,P109,M,,uploaded,VisCodingTargetedContrast
792881014,20181211_421586_TSxSF,VisCodingTargetedTFxSF,763247322,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763247322/ophys_session_792881014/,421586,Sst-IRES-Cre;Ai148,2018-12-11 17:01:14.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P108,M,,uploaded,VisCodingTargetedTFxSF
788202115,20181129_419158_movies,VisCodingTargetedMovieClips,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_788202115/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-29 21:06:18.000000,CAM2P.2,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedMovies
786971153,20181128_419158_Movies,VisCodingTargetedMovieClips,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_786971153/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-28 19:46:54.000000,CAM2P.2,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedMovies
791789578,20181207_419530_running,VisCodingTargetedRunningDecoding,763958536,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763958536/ophys_session_791789578/,419530,Ntsr1-Cre_GN220;Ai148,2018-12-07 19:57:45.000000,CAM2P.1,2018-08-24 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P122,F,,uploaded,VisCodingTargetedRunningDecoding
788822860,20181130_421062_tfxsf,VisCodingTargetedTFxSF,760984688,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760984688/ophys_session_788822860/,421062,Sst-IRES-Cre;Ai148,2018-11-30 17:58:52.000000,CAM2P.2,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
789112476,20181130_419530_running,VisCodingTargetedRunningDecoding,763958536,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763958536/ophys_session_789112476/,419530,Ntsr1-Cre_GN220;Ai148,2018-11-30 21:20:16.000000,CAM2P.2,2018-08-24 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P122,F,,uploaded,VisCodingTargetedRunningDecoding
797559679,20181218_421587_TFxSF,VisCodingTargetedTFxSF,763832038,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763832038/ophys_session_797559679/,421587,Sst-IRES-Cre;Ai148,2018-12-18 18:30:16.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P127,M,,uploaded,VisCodingTargetedTFxSF
792879437,20181211_423225_rundecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_792879437/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-11 16:48:09.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
793082965,20181211_419530_Running,VisCodingTargetedRunningDecoding,763958536,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763958536/ophys_session_793082965/,419530,Ntsr1-Cre_GN220;Ai148,2018-12-11 18:48:50.000000,CAM2P.2,2018-08-24 00:00:00.000000,Ntsr1-Cre_GN220/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P122,F,,uploaded,VisCodingTargetedRunningDecoding
797016848,20181217_422893_VISpm_175um_2P2_Contrast,VisCodingTargetedContrast,769316535,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769316535/ophys_session_797016848/,422893,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-17 22:35:46.000000,CAM2P.2,2018-09-11 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
799627315,20181220_423225_Rundecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_799627315/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-20 17:40:23.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
799774167,20181220_423242_TFxSF,VisCodingTargetedTFxSF,772622312,/allen/programs/braintv/production/neuralcoding/prod60/specimen_772622312/ophys_session_799774167/,423242,Cux2-CreERT2;Camk2a-tTA;Ai93(NC),2018-12-20 19:05:06.000000,CAM2P.1,2018-09-13 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P130,M,,uploaded,VisCodingTargetedTFxSF
791774327,20181207_419158_Movies,VisCodingTargetedMovieClips,759496697,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759496697/ophys_session_791774327/,419158,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-12-07 19:33:33.000000,CAM2P.2,2018-08-22 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P120,F,,uploaded,VisCodingTargetedMovies
792319003,20181210_421060_TargetContrast,VisCodingTargetedContrast,760940732,/allen/programs/braintv/production/neuralcoding/prod59/specimen_760940732/ophys_session_792319003/,421060,Sst-IRES-Cre;Ai148,2018-12-10 16:25:27.000000,CAM2P.1,2018-08-31 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P136,F,,uploaded,VisCodingTargetedContrast
792473930,20181210_421586_tfxsf,VisCodingTargetedTFxSF,763247322,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763247322/ophys_session_792473930/,421586,Sst-IRES-Cre;Ai148,2018-12-10 18:08:27.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P108,M,,uploaded,VisCodingTargetedTFxSF
797612122,20181218_423244_tfxsf,VisCodingTargetedTFxSF,772656187,/allen/programs/braintv/production/neuralcoding/prod60/specimen_772656187/ophys_session_797612122/,423244,Cux2-CreERT2;Camk2a-tTA;Ai93(NC),2018-12-18 18:56:03.000000,CAM2P.2,2018-09-13 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P123,M,,uploaded,VisCodingTargetedTFxSF
800143207,20181221_423225_rundecode,VisCodingTargetedRunningDecoding,769367548,/allen/programs/braintv/production/neuralcoding/prod60/specimen_769367548/ophys_session_800143207/,423225,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-12-21 16:34:05.000000,CAM2P.2,2018-09-13 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P118,M,,uploaded,VisCodingTargetedRunningDecoding
793855640,20181212_422019_TFxSF,VisCodingTargetedTFxSF,765991985,/allen/programs/braintv/production/neuralcoding/prod59/specimen_765991985/ophys_session_793855640/,422019,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-12-12 15:49:44.000000,CAM2P.2,2018-09-06 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-CreERT2/wt;Ai93(TITL-GCaMP6f)/wt,P109,M,,uploaded,VisCodingTargetedTFxSF
794080284,20181212_421586_tfxsf,VisCodingTargetedTFxSF,763247322,/allen/programs/braintv/production/neuralcoding/prod59/specimen_763247322/ophys_session_794080284/,421586,Sst-IRES-Cre;Ai148,2018-12-12 18:21:23.000000,CAM2P.1,2018-09-04 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P108,M,,uploaded,VisCodingTargetedTFxSF
